Date,AAPL,GOOG,MSFT
2021-03-10,117.21561431884766,102.14434051513672,224.31642150878906
2021-03-11,119.14995574951172,105.11368560791016,228.86216735839844
2021-03-12,118.24140930175781,102.48680877685547,227.5302734375
2021-03-15,121.13320922851562,102.71395874023438,226.6230926513672
2021-03-16,122.67680358886719,104.00775909423828,229.42196655273438
2021-03-17,121.88545989990234,103.93619537353516,228.7753143310547
2021-03-18,117.75293731689453,101.20938873291016,222.67568969726562
2021-03-19,117.2253646850586,101.55633544921875,222.31857299804688
2021-03-22,120.54702758789062,101.32720184326172,227.76190185546875
2021-03-23,119.71662139892578,102.04145050048828,229.29647827148438
2021-03-24,117.32306671142578,101.64878845214844,227.25039672851562
2021-03-25,117.8115463256836,101.61399841308594,224.2391815185547
2021-03-26,118.41726684570312,101.17608642578125,228.23484802246094
2021-03-29,118.5931167602539,102.1900634765625,227.03807067871094
2021-03-30,117.137451171875,102.16968536376953,223.76629638671875
2021-03-31,119.33563232421875,102.82032775878906,227.5496063232422
2021-04-01,120.16602325439453,106.25589752197266,233.9001922607422
2021-04-05,122.99919891357422,110.61994934082031,240.3858642578125
2021-04-06,123.30205535888672,110.5802001953125,239.2180633544922
2021-04-07,124.95311737060547,111.8193359375,241.18692016601562
2021-04-08,127.35646057128906,112.6026840209961,244.42010498046875
2021-04-09,129.93560791015625,113.61862182617188,246.92950439453125
2021-04-12,128.21617126464844,112.07332611083984,246.98739624023438
2021-04-13,131.3325958251953,112.6936264038086,249.4774627685547
2021-04-14,128.98794555664062,112.07579803466797,246.67852783203125
2021-04-15,131.40106201171875,114.15444946289062,250.45220947265625
2021-04-16,131.06886291503906,114.20912170410156,251.6489715576172
2021-04-19,131.73321533203125,114.43975067138672,249.71865844726562
2021-04-20,130.04306030273438,114.00384521484375,249.25546264648438
2021-04-21,130.42408752441406,113.9869384765625,251.4945068359375
2021-04-22,128.90005493164062,112.72593688964844,248.20347595214844
2021-04-23,131.22518920898438,115.0809326171875,252.04473876953125
2021-04-26,131.61598205566406,115.6495590209961,252.43077087402344
2021-04-27,131.2935791015625,114.67436218261719,252.83609008789062
2021-04-28,130.5022430419922,118.29235076904297,245.68446350097656
2021-04-29,130.40455627441406,120.77658081054688,243.70596313476562
2021-04-30,128.43109130859375,119.7939224243164,243.38742065429688
2021-05-03,129.48617553710938,119.05084228515625,243.07858276367188
2021-05-04,124.90426635742188,117.01692962646484,239.15048217773438
2021-05-05,125.14850616455078,117.14069366455078,237.87652587890625
2021-05-06,126.75071716308594,118.36392211914062,241.02285766601562
2021-05-07,127.42598724365234,119.2258071899414,243.65769958496094
2021-05-10,124.13780212402344,116.39115142822266,238.56178283691406
2021-05-11,123.2179183959961,114.7558822631836,237.64491271972656
2021-05-12,120.1450424194336,111.2924575805664,230.66697692871094
2021-05-13,122.29801940917969,112.43020629882812,234.55648803710938
2021-05-14,124.72498321533203,115.12368774414062,239.49795532226562
2021-05-17,123.57022857666016,115.38463592529297,236.63148498535156
2021-05-18,122.18058013916016,114.49093627929688,234.60470581054688
2021-05-19,122.02401733398438,114.75338745117188,235.18515014648438
2021-05-20,124.5879898071289,117.10838317871094,238.43548583984375
2021-05-21,122.7481689453125,116.56214141845703,237.16824340820312
2021-05-24,124.3824691772461,119.62245178222656,242.5951385498047
2021-05-25,124.18675994873047,119.74173736572266,243.50450134277344
2021-05-26,124.13780212402344,120.95750427246094,243.281982421875
2021-05-27,122.60139465332031,119.41568756103516,241.173095703125
